PS1_std;PS1_min;PS1_max;PS2_mean;PS2_std;PS2_min;PS2_max;PS3_mean;PS3_std;PS3_min;PS3_max;PS4_mean;PS4_std;PS4_min;PS4_max;PS5_mean;PS5_std;PS5_min;PS5_max;PS6_mean;PS6_std;PS6_min;PS6_max;FS1_mean;FS1_std;FS1_min;FS1_max;FS2_mean;FS2_std;FS2_min;FS2_max;TS1_mean;TS1_std;TS1_min;TS1_max;TS2_mean;TS2_std;TS2_min;TS2_max;TS3_mean;TS3_std;TS3_min;TS3_max;TS4_mean;TS4_std;TS4_min;TS4_max;VS1_mean;VS1_std;VS1_min;VS1_max;EPS1_mean;EPS1_std;EPS1_min;EPS1_max;CE_mean;CE_std;CE_min;CE_max;CP_mean;CP_std;CP_min;CP_max;SE_mean;SE_std;SE_min;SE_max;cycle_id;cooler_condition;valve_condition;pump_leakage;accumulator_pressure;stable_flag;prediction
14.451743765503393;144.06;191.16;108.4378516666666;46.67805872186637;0.0;160.94;1.8324839999999945;0.9124761453667216;0.0;10.617;0.0;0.0;0.0;0.0;9.068216833333352;0.0245018000632595;9.003;9.148;8.983758166666627;0.0240293067850416;8.922;9.08;6.65920833333333;3.0071833040189797;0.0;19.415;9.964414999999995;0.0207710174749555;9.913;10.029;44.10611666666664;0.428950990510439;43.246;44.582;48.58626666666667;0.2847490043533537;48.129;48.984;45.36508333333331;0.147712305314226;45.121;45.668;41.10019999999997;0.156062547217671;40.875;41.336;0.5686999999999998;0.0356685780152099;0.52;0.657;2478.794900000022;192.9801941302382;2274.0;2905.4;18.11201666666667;0.2740909469047477;17.528;18.665;1.1453500000000003;0.0164850471537395;1.105;1.18;59.58434999999999;23.99346531081299;0.0;80.731;10;3;100;0;130;1;159.27886968333323
14.465964420260992;143.93;191.06;108.3167815;46.67567363443506;0.0;164.73;1.8256623333333328;0.908681829772766;0.0;10.617;0.0;0.0;0.0;0.0;9.02303366666663;0.0245494666460934;8.955;9.087;8.940413000000051;0.0248338119782196;8.879;9.009;6.663306666666665;3.005156640956235;0.0;19.707;9.93145333333332;0.0149501505195259;9.891;9.978;44.63849999999999;0.4063194243157361;43.812;45.09;49.11421666666664;0.280198482415631;48.68;49.508;45.92148333333333;0.1280727404101211;45.629;46.141;41.56785000000001;0.1573074098268757;41.297;41.82;0.5781499999999998;0.0344953079590027;0.533;0.662;2472.2732000000046;193.74692157562143;2266.8;2899.4;18.06883333333333;0.2871366040380974;17.42;18.533;1.1645833333333335;0.0174154535570817;1.123;1.203;59.758183333333314;24.04958408287012;0.0;80.972;11;3;100;0;130;1;159.21051030000046
14.464266533278536;144.01;191.08;108.24107966666746;46.65072547687663;0.0;163.84;1.8158948333333331;0.9029524337543532;0.0;10.398;0.0;0.0;0.0;0.0;8.981116666666612;0.024803412206759;8.914;9.048;8.901620500000035;0.0252014086560594;8.835;8.969;6.655926666666668;3.00796161929095;0.0;19.628;9.914133333333336;0.0177667757182123;9.875;9.971;45.1596;0.3898075231248702;44.398;45.605;49.60216666666667;0.2603269239718265;49.16;49.969;46.391066666666674;0.1347104700253963;46.117;46.641;42.03833333333331;0.1359587009410646;41.793;42.25;0.5842333333333335;0.0351246529226674;0.539;0.681;2467.228833333389;192.6308516726788;2265.8;2891.4;17.742283333333333;0.3542904626445704;17.167;18.416;1.1629666666666665;0.024275932607313;1.124;1.208;59.73681666666666;24.03453408594665;0.0;81.327;12;3;100;0;130;1;159.09178665000059
14.476303591177592;143.98;191.0;108.21403683333382;46.628571720529806;0.0;166.67;1.8075149999999969;0.9039088327764746;0.0;10.617;0.0;0.0;0.0;0.0;8.948214499999999;0.0231955921602778;8.896;9.008;8.870686666666625;0.0233427926753391;8.817;8.936;6.665409999999999;3.011885786660324;0.0;20.121;9.891229999999991;0.0191655758805047;9.842;9.988;45.62873333333332;0.4001435279219857;44.82;46.082;50.06426666666666;0.2521735255843677;49.656;50.41;46.86816666666667;0.129018874807127;46.621;47.074;42.43971666666667;0.1255063090677879;42.195;42.648;0.5885666666666669;0.0384074351323585;0.537;0.671;2465.307166666711;192.51347156695644;2263.6;2887.6;17.678150000000002;0.2111121338314013;17.245;18.212;1.1799;0.0144030364030338;1.152;1.216;59.91648333333331;24.08732523477481;0.0;81.367;13;3;100;0;130;1;159.0450513666671
14.530456664672869;143.61;190.94;108.127403333334;46.58815406428451;0.0;166.99;1.8038094999999923;0.9072894500842176;0.0;11.055;0.0;0.0;0.0;0.0;8.915401333333387;0.0234452812258142;8.858;8.981;8.840755500000006;0.0234907930044091;8.785;8.904;6.669133333333329;3.0239001828900305;0.0;20.479;9.856931666666666;0.0173468109549296;9.806;9.92;46.059183333333344;0.3615617485611533;45.301;46.434;50.50908333333333;0.2641175452021616;50.062;50.836;47.318266666666666;0.1275811296108023;47.078;47.512;42.79893333333334;0.1315148849817062;42.605;43.043;0.5824666666666666;0.0334676502882889;0.536;0.671;2461.772333333357;193.85837497035453;2257.8;2888.6;17.77883333333333;0.275310005030795;17.266;18.421;1.2018666666666666;0.0175088032740789;1.177;1.245;60.047316666666674;24.134804193825435;0.0;81.222;14;3;100;0;130;1;158.88625356666728
14.554577754484503;143.15;190.98;108.03851166666696;46.52856746114722;0.0;167.12;1.8023994999999984;0.9046690735227522;0.0;11.242;0.0;0.0;0.0;0.0;8.890655333333408;0.0221847522432466;8.842;8.951;8.816202000000006;0.0228548956179842;8.761;8.88;6.649888333333337;3.0222046551305954;0.0;20.479;9.83540166666667;0.0163550035399019;9.79;9.884;46.46225000000001;0.3614676123053939;45.715;46.867;50.91523333333334;0.2326754025200192;50.531;51.227;47.70863333333333;0.1021542480540106;47.484;47.832;43.15196666666667;0.1158700275171973;42.914;43.312;0.5823666666666666;0.0351485789025681;0.53;0.675;2459.5113666667007;193.27550053567776;2252.0;2885.6;17.692366666666665;0.3479546515683078;17.171;18.398;1.207383333333333;0.0254412528117773;1.171;1.264;59.8111;24.07218957720045;0.0;81.504;15;3;100;0;130;1;158.81171475000033
14.526439886091312;143.27;190.9;107.98140900000072;46.52713113174875;0.0;159.95;1.7936563333333275;0.901643822225226;0.0;10.609;5,00E-07;3.8729833462074166e-05;0.0;0.003;8.889613166666704;0.0242229502440414;8.828;8.951;8.81341233333336;0.024613010406472;8.744;8.877;6.649658333333331;2.998274680550568;0.0;19.561;9.799334999999996;0.0199994851770133;9.735;9.857;46.839566666666656;0.3691969005997066;46.113;47.246;51.29886666666664;0.2425207638614781;50.898;51.594;48.06265;0.1212538764014281;47.801;48.238;43.44553333333334;0.0946849309985072;43.273;43.574;0.5848999999999999;0.031460332839512;0.534;0.666;2458.166100000032;193.32443154818512;2250.8;2885.4;17.721516666666673;0.3728832457643428;17.042;18.415;1.2196166666666668;0.0278878453973044;1.17;1.278;59.86661666666667;24.077545941093756;0.0;81.33;16;3;100;0;130;1;158.76115273333363
14.51128815776186;143.36;190.89;107.9549878333333;46.51865414250025;0.0;162.94;1.7949478333333269;0.8996123286369587;0.0;10.406;0.0;0.0;0.0;0.0;8.861766499999906;0.0227978932156572;8.805;8.922;8.786334666666722;0.0236405261638097;8.725;8.845;6.639613333333328;3.0087115563317512;0.0;19.757;9.779605;0.0168685077166785;9.737;9.834;47.152183333333326;0.3462447694846527;46.422;47.531;51.653199999999984;0.2350688179077394;51.273;51.945;48.44433333333333;0.1017347276118621;48.223;48.586;43.732033333333305;0.1263703149365993;43.531;43.98;0.5930833333333333;0.0430900876039665;0.541;0.696;2455.5882333333693;193.932853998978;2254.8;2885.8;17.820150000000005;0.4010164130797167;17.169;18.577;1.2421833333333332;0.0303652855242915;1.188;1.304;59.76801666666668;24.075723234638332;0.0;81.847;17;3;100;0;130;1;158.7704318500002
14.587743973003532;143.01;190.9;107.83698666666628;46.48517889784531;0.0;166.52;1.7934546666666664;0.8994386736178788;0.0;10.969;0.0;0.0;0.0;0.0;8.836582499999968;0.0234971603924336;8.772;8.913;8.76294916666669;0.0240516803957754;8.698;8.839;6.6601116666666655;3.018645776901937;0.0;20.343;9.760646666666666;0.0168075174637534;9.715;9.81;47.46976666666668;0.3448039662492917;46.773;47.855;51.996400000000015;0.2428870282138928;51.578;52.289;48.74018333333336;0.0950679492350153;48.57;48.855;44.044;0.0901871876352703;43.852;44.207;0.6039000000000001;0.030539055294902;0.556;0.688;2452.2997666667197;193.9664626803296;2246.0;2881.4;17.555983333333337;0.2451943187653458;17.201;18.142;1.2353166666666666;0.020384849530852;1.21;1.282;60.09630000000004;24.155663721799865;0.0;81.559;18;3;100;0;130;1;158.5987524333333
14.59094838831512;143.06;190.8;107.76220716666668;46.43967914544024;0.0;157.73;1.8003541666666618;0.9016864609228684;0.0;10.727;0.0;0.0;0.0;0.0;8.815813666666632;0.0234060160390449;8.758;8.871;8.744519499999964;0.0235914118314701;8.683;8.801;6.648780000000005;3.00327222737459;0.0;19.874;9.741035;0.0154687614015741;9.699;9.794;47.75106666666668;0.332348442159204;47.031;48.109;52.31358333333333;0.2065451312496562;51.922;52.598;49.08618333333334;0.1027043628975526;48.832;49.258;44.30386666666665;0.103473482506007;44.16;44.457;0.60335;0.037056907679671;0.557;0.715;2448.326333333376;195.1657002864923;2245.8;2881.4;17.66436666666666;0.3878406088241758;17.042;18.492;1.256116666666667;0.0297356099176583;1.212;1.325;60.01890000000001;24.147032815367623;0.0;81.708;19;3;100;0;130;1;158.57847628333312
14.55944959421593;143.2;190.82;107.79408933333362;46.45350781058416;0.0;166.47;1.800437333333334;0.9024232863264184;0.0;11.008;0.0;0.0;0.0;0.0;8.819560499999954;0.0376302539510264;8.735;8.916;8.75107483333339;0.0384120920385063;8.667;8.851;6.638245000000004;3.021041536996045;0.0;20.479;9.695861666666673;0.0299944212490534;9.635;9.769;48.02619999999999;0.339422480603426;47.363;48.453;52.58476666666666;0.2151186008446939;52.203;52.848;49.347150000000006;0.0855821193506109;49.23;49.516;44.498483333333326;0.074438347067384;44.391;44.621;0.6186666666666666;0.0375299503748838;0.55;0.706;2444.7216333333554;193.28400743445005;2242.0;2875.6;17.734166666666667;0.3297982519748243;17.132;18.265;1.2668833333333331;0.0279606816353629;1.224;1.317;59.94155000000003;24.103487877170707;0.0;81.57;20;3;100;0;130;1;158.618810183334
14.533623365745552;143.11;190.89;107.73928499999984;46.43367296852217;0.0;160.49;1.7975006666666653;0.902947832637246;0.0;10.992;0.0;0.0;0.0;0.0;8.829950666666585;0.0231016344401832;8.769;8.898;8.760344500000038;0.0234322782722359;8.7;8.825;6.644133333333335;2.9992769750130828;0.0;19.801;9.656905000000007;0.016149013160048;9.611;9.708;48.27095;0.3097484723153524;47.617;48.625;52.84005000000001;0.2003865269160868;52.516;53.09;49.62603333333335;0.0729859440070413;49.422;49.75;44.66851666666666;0.0713517169668976;44.566;44.805;0.6307000000000004;0.0295487531642085;0.577;0.712;2441.7758000000345;193.21885360541663;2242.0;2869.4;17.942616666666666;0.2715567232730618;17.556;18.426;1.2905;0.0220234851534693;1.263;1.333;60.1872;24.1850500655092;0.0;81.855;21;3;100;0;130;1;158.56254388333352
14.57453206185368;143.13;190.85;107.730178666667;46.396564034542976;0.0;166.6;1.7913808333333363;0.9023635764683;0.0;10.883;0.0;0.0;0.0;0.0;8.833388333333271;0.0242344262388187;8.778;8.896;8.763845666666684;0.0249395103751426;8.704;8.828;6.636838333333332;3.023493892457328;0.0;20.479;9.632158333333326;0.0170300705437988;9.586;9.686;48.49956666666666;0.3080935014727144;47.855;48.879;53.06208333333335;0.1894671646939779;52.738;53.309;49.856116666666665;0.0773015428764094;49.652;50.004;44.855266666666665;0.047635575178629;44.762;44.965;0.6217333333333335;0.041102545043337;0.566;0.723;2438.77120000002;193.9906329478443;2237.8;2867.4;17.955650000000002;0.1564768705494495;17.679;18.429;1.297683333333334;0.012867633376055;1.271;1.332;60.08256666666666;24.143876620164324;0.0;81.893;22;3;100;0;130;1;158.54028241666663
14.524258742595698;143.43;190.8;107.7301693333336;46.41822857893288;0.0;160.16;1.7924931666666657;0.9030801102712688;0.0;11.062;0.0;0.0;0.0;0.0;8.825094499999933;0.0230146514662657;8.771;8.889;8.754625499999971;0.0234907688064876;8.698;8.818;6.632769999999998;3.012441952075488;0.0;19.905;9.61686333333334;0.0180191325388129;9.553;9.666;48.71131666666664;0.2914825628803147;48.094;49.043;53.25635;0.1801206587121959;52.922;53.484;50.07588333333332;0.0737825691754116;49.922;50.25;45.05454999999999;0.0652617740529816;44.937;45.145;0.6250333333333333;0.0268826493515462;0.586;0.691;2437.650633333358;193.01604175558757;2238.0;2865.4;17.929516666666675;0.2173648414389624;17.438;18.486;1.302283333333333;0.017518118143135;1.262;1.346;59.9592;24.147482362223567;0.0;82.106;23;3;100;0;130;1;158.5939481666668
14.553910379384382;143.3;190.78;107.71205083333352;46.33807118676607;0.0;166.78;1.792617499999999;0.9098831223898036;0.0;11.266;0.0;0.0;0.0;0.0;8.81421100000003;0.0251572248070675;8.75;8.882;8.743425166666638;0.0252068237579869;8.678;8.814;6.634750000000003;3.024228479683518;0.0;20.479;9.606636666666668;0.0186601623336835;9.549;9.662;48.91953333333334;0.2960626632403546;48.289;49.293;53.4621;0.186925499525563;53.117;53.687;50.26948333333335;0.0670288305454734;50.156;50.418;45.20803333333334;0.0779971678465973;45.094;45.316;0.6333000000000002;0.031954575810895;0.588;0.722;2437.126766666705;192.90347189321648;2238.0;2867.8;17.960766666666668;0.3109415099321255;17.32;18.664;1.310466666666667;0.0237297400949052;1.258;1.367;60.04371666666667;24.149796417776624;0.0;81.508;24;3;100;0;130;1;158.4695528500005
14.571158669376937;143.27;190.7;107.59213533333364;46.28595031591616;0.0;164.56;1.73889516666666;0.8979750135893597;0.0;10.836;0.0;0.0;0.0;0.0;8.799729000000017;0.0244613494845051;8.735;8.884;8.73054949999997;0.024206312000663;8.668;8.81;6.647124999999999;3.0189493644008607;0.0;20.318;9.595623333333352;0.0194927696596429;9.55;9.644;49.11003333333334;0.2897882316607071;48.504;49.453;53.673816666666646;0.1734225262152233;53.363;53.887;50.52234999999999;0.0728987747217484;50.332;50.609;45.32215000000001;0.0477407635933341;45.266;45.465;0.6361166666666666;0.0320772857312928;0.585;0.714;2434.6056000000435;193.7546591782992;2236.0;2867.8;18.28901666666666;0.2381899606293949;17.792;18.656;1.3448;0.0189868821799487;1.299;1.375;60.35078333333334;24.27783903284644;0.0;81.84;25;3;100;0;130;1;158.36582061666775
14.603530076923416;141.47;190.79;107.51676166666678;46.27680121815207;0.0;165.65;1.7311759999999956;0.9036668466045852;0.0;10.695;0.0;0.0;0.0;0.0;8.796408833333379;0.0233392618170023;8.737;8.862;8.727123833333295;0.0228872774677083;8.674;8.8;6.634791666666668;3.0053233884857584;0.0;20.479;9.574230000000012;0.0179251951463591;9.526;9.632;49.31875;0.3082194147472198;48.68;49.629;53.870583333333336;0.1928979963754157;53.566;54.117;50.72119999999999;0.052723712222382;50.582;50.762;45.49631666666665;0.0439180637970706;45.355;45.547;0.6377333333333333;0.0425759009843922;0.578;0.762;2432.505433333377;193.7133090372521;2235.6;2863.8;18.268216666666675;0.2117860362281774;17.692;18.711;1.3485833333333332;0.0174853853421928;1.299;1.38;60.21648333333334;24.194677983567605;0.0;81.898;26;3;100;0;130;1;158.27330333333427
14.616949138809767;142.96;190.76;107.48398466666728;46.285442157198624;0.0;166.47;1.740612833333339;0.8798815264106443;0.0;10.891;0.0;0.0;0.0;0.0;8.791438500000064;0.0246795204749162;8.729;8.861;8.722813999999943;0.0241494707358733;8.665;8.79;6.646880000000003;3.030619161123066;0.0;20.463;9.554103333333346;0.019211571070422;9.496;9.611;49.49523333333335;0.2778620171325549;48.906;49.773;54.05959999999998;0.1725991928020881;53.766;54.273;50.91049999999998;0.0702635474602221;50.75;51.02;45.53816666666665;0.0819946601540937;45.344;45.719;0.6266999999999999;0.0313873017614513;0.585;0.723;2432.6523666667117;193.6267687209763;2235.8;2865.4;18.6461;0.2715804778186447;18.152;19.08;1.3834166666666663;0.0219948311853047;1.342;1.419;60.43135;24.3094035852802;0.0;81.61;27;3;100;0;130;1;158.23299756666776
14.666449935490204;142.16;190.8;107.34845083333344;46.195964356771015;0.0;166.4;1.740557666666667;0.8851473852736795;0.0;10.969;0.0;0.0;0.0;0.0;8.781652500000034;0.0226251201048736;8.722;8.84;8.714268499999967;0.0219281527204251;8.653;8.776;6.641189999999994;3.0148965996217325;0.0;20.479;9.538199999999987;0.0187297804166901;9.479;9.606;49.66363333333331;0.3095691356022331;49.039;50.012;54.20558333333332;0.1671093513563329;53.863;54.418;51.065333333333335;0.0622538996577635;51.004;51.215;45.77081666666666;0.0561820562664598;45.602;45.887;0.63505;0.033062050035386;0.587;0.72;2428.354700000048;194.18855577447303;2232.0;2861.6;18.258216666666662;0.2442124034986733;17.72;18.747;1.3594166666666667;0.0204104423810972;1.313;1.401;60.35935000000001;24.258142202417563;0.0;81.682;28;3;100;0;130;1;158.13937323333417
14.730955443707275;142.12;190.69;107.23488649999996;46.1463016439655;0.0;166.27;1.7349649999999892;0.8731472492053097;0.0;10.672;0.0;0.0;0.0;0.0;8.778931666666729;0.0231415049661332;8.718;8.84;8.71148149999995;0.0223089878652811;8.649;8.771;6.644685000000004;3.0192430585915218;0.0;20.479;9.530806666666662;0.0177871656255441;9.479;9.586;49.82441666666666;0.2858043239384611;49.203;50.16;54.3848333333333;0.1823937040493343;54.109;54.625;51.16253333333332;0.0605479125776786;51.02;51.281;45.79908333333333;0.044338945526427;45.699;45.891;0.6339666666666663;0.0326215934862465;0.587;0.726;2425.8440333333606;195.5066973426994;2222.0;2861.6;18.431566666666665;0.2121809562427561;17.957;18.852;1.3755666666666673;0.0167800998630052;1.339;1.408;60.39046666666666;24.295170591080804;0.0;82.119;29;3;100;0;130;1;157.92200894999982
